,year,season,Trip,set,hooks,species,Numb,program,EorW,CPUE(per 1k hooks)
6803,2013.0,1.0,33.8,173.0,679.0,0.0,0.0,1.0,1.0,0.0
6804,2013.0,1.0,33.8,174.0,679.0,0.0,0.0,1.0,1.0,0.0
6805,2013.0,1.0,33.8,175.0,679.0,0.0,0.0,1.0,1.0,0.0
6806,2013.0,1.0,33.8,176.0,679.0,0.0,0.0,1.0,1.0,0.0
6807,2013.0,1.0,33.8,177.0,679.0,0.0,0.0,1.0,1.0,0.0
6808,2013.0,1.0,33.8,178.0,679.0,0.0,0.0,1.0,1.0,0.0
6809,2013.0,1.0,33.8,179.0,679.0,0.0,0.0,1.0,1.0,0.0
6810,2013.0,1.0,33.8,180.0,679.0,0.0,0.0,1.0,1.0,0.0
6811,2013.0,1.0,33.8,181.0,679.0,0.0,0.0,1.0,1.0,0.0
6812,2013.0,1.0,33.8,182.0,679.0,0.0,0.0,1.0,1.0,0.0
6813,2013.0,1.0,33.8,183.0,679.0,0.0,0.0,1.0,1.0,0.0
6814,2013.0,1.0,33.8,184.0,679.0,0.0,0.0,1.0,1.0,0.0
6815,2013.0,1.0,33.8,185.0,679.0,0.0,0.0,1.0,1.0,0.0
6816,2013.0,1.0,33.8,186.0,679.0,0.0,0.0,1.0,1.0,0.0
6817,2013.0,1.0,33.8,187.0,679.0,0.0,0.0,1.0,1.0,0.0
6818,2013.0,1.0,33.8,188.0,679.0,0.0,0.0,1.0,1.0,0.0
6819,2013.0,1.0,33.8,189.0,679.0,0.0,0.0,1.0,1.0,0.0
6820,2013.0,1.0,33.8,190.0,679.0,0.0,0.0,1.0,1.0,0.0
6821,2013.0,1.0,33.8,191.0,679.0,0.0,0.0,1.0,1.0,0.0
6822,2013.0,1.0,33.8,192.0,679.0,0.0,0.0,1.0,1.0,0.0
6823,2013.0,1.0,33.8,193.0,679.0,0.0,0.0,1.0,1.0,0.0
6824,2013.0,1.0,33.8,194.0,679.0,0.0,0.0,1.0,1.0,0.0
6825,2013.0,1.0,33.8,195.0,679.0,0.0,0.0,1.0,1.0,0.0
6826,2013.0,1.0,33.8,196.0,679.0,0.0,0.0,1.0,1.0,0.0
6827,2013.0,1.0,33.8,197.0,679.0,0.0,0.0,1.0,1.0,0.0
6828,2013.0,1.0,33.8,198.0,679.0,0.0,0.0,1.0,1.0,0.0
6829,2013.0,1.0,33.8,199.0,679.0,0.0,0.0,1.0,1.0,0.0
6830,2013.0,1.0,33.8,200.0,679.0,0.0,0.0,1.0,1.0,0.0
6831,2013.0,1.0,33.8,201.0,679.0,0.0,0.0,1.0,1.0,0.0
6832,2013.0,1.0,33.8,202.0,679.0,0.0,0.0,1.0,1.0,0.0
6833,2013.0,1.0,33.8,203.0,679.0,0.0,0.0,1.0,1.0,0.0
6834,2013.0,1.0,33.8,204.0,679.0,0.0,0.0,1.0,1.0,0.0
6835,2013.0,1.0,33.8,205.0,679.0,0.0,0.0,1.0,1.0,0.0
6836,2013.0,1.0,33.8,206.0,679.0,0.0,0.0,1.0,1.0,0.0
6837,2013.0,1.0,33.8,207.0,679.0,0.0,0.0,1.0,1.0,0.0
6838,2013.0,1.0,33.8,208.0,679.0,0.0,0.0,1.0,1.0,0.0
6839,2013.0,1.0,33.8,209.0,679.0,0.0,0.0,1.0,1.0,0.0
6840,2013.0,1.0,33.8,210.0,679.0,0.0,0.0,1.0,1.0,0.0
6841,2013.0,1.0,33.8,211.0,679.0,0.0,0.0,1.0,1.0,0.0
6842,2013.0,1.0,33.8,212.0,679.0,0.0,0.0,1.0,1.0,0.0
6843,2013.0,1.0,33.8,213.0,679.0,0.0,0.0,1.0,1.0,0.0
6844,2013.0,1.0,33.8,214.0,679.0,0.0,0.0,1.0,1.0,0.0
6845,2013.0,1.0,33.8,215.0,679.0,0.0,0.0,1.0,1.0,0.0
6846,2013.0,1.0,33.8,216.0,679.0,0.0,0.0,1.0,1.0,0.0
6847,2013.0,1.0,33.8,217.0,679.0,0.0,0.0,1.0,1.0,0.0
6848,2013.0,1.0,33.8,218.0,679.0,0.0,0.0,1.0,1.0,0.0
6849,2013.0,1.0,33.8,219.0,679.0,0.0,0.0,1.0,1.0,0.0
6850,2013.0,1.0,33.8,220.0,679.0,0.0,0.0,1.0,1.0,0.0
6851,2013.0,1.0,33.8,221.0,679.0,0.0,0.0,1.0,1.0,0.0
6852,2013.0,1.0,33.8,222.0,679.0,0.0,0.0,1.0,1.0,0.0
6853,2013.0,1.0,33.8,223.0,679.0,0.0,0.0,1.0,1.0,0.0
6854,2013.0,1.0,33.8,224.0,679.0,0.0,0.0,1.0,1.0,0.0
6855,2013.0,1.0,33.8,225.0,679.0,0.0,0.0,1.0,1.0,0.0
6856,2013.0,1.0,33.8,226.0,679.0,0.0,0.0,1.0,1.0,0.0
6857,2013.0,1.0,33.8,227.0,679.0,0.0,0.0,1.0,1.0,0.0
6858,2013.0,1.0,33.8,228.0,679.0,0.0,0.0,1.0,1.0,0.0
6859,2013.0,1.0,33.8,229.0,679.0,0.0,0.0,1.0,1.0,0.0
6860,2013.0,1.0,33.8,230.0,679.0,0.0,0.0,1.0,1.0,0.0
6861,2013.0,1.0,33.8,231.0,679.0,0.0,0.0,1.0,1.0,0.0
6862,2013.0,1.0,33.8,232.0,679.0,0.0,0.0,1.0,1.0,0.0
6863,2013.0,1.0,33.8,233.0,679.0,0.0,0.0,1.0,1.0,0.0
6864,2013.0,1.0,33.8,234.0,679.0,0.0,0.0,1.0,1.0,0.0
6865,2013.0,1.0,33.8,235.0,679.0,0.0,0.0,1.0,1.0,0.0
6866,2013.0,1.0,33.8,236.0,679.0,0.0,0.0,1.0,1.0,0.0
6867,2013.0,1.0,33.8,237.0,679.0,0.0,0.0,1.0,1.0,0.0
6868,2013.0,1.0,33.8,238.0,679.0,0.0,0.0,1.0,1.0,0.0
6869,2013.0,1.0,33.8,239.0,679.0,0.0,0.0,1.0,1.0,0.0
6870,2013.0,1.0,33.8,240.0,679.0,0.0,0.0,1.0,1.0,0.0
6871,2013.0,1.0,33.8,241.0,679.0,0.0,0.0,1.0,1.0,0.0
6872,2013.0,1.0,33.8,242.0,679.0,0.0,0.0,1.0,1.0,0.0
6873,2013.0,1.0,33.8,243.0,679.0,0.0,0.0,1.0,1.0,0.0
6874,2013.0,1.0,33.8,244.0,679.0,0.0,0.0,1.0,1.0,0.0
6875,2013.0,1.0,33.8,245.0,679.0,0.0,0.0,1.0,1.0,0.0
6876,2013.0,1.0,33.8,246.0,679.0,0.0,0.0,1.0,1.0,0.0
6877,2013.0,1.0,33.8,247.0,679.0,0.0,0.0,1.0,1.0,0.0
6878,2013.0,1.0,33.8,248.0,679.0,0.0,0.0,1.0,1.0,0.0
6879,2013.0,1.0,33.8,249.0,679.0,0.0,0.0,1.0,1.0,0.0
6880,2013.0,1.0,33.8,250.0,679.0,0.0,0.0,1.0,1.0,0.0
6881,2013.0,1.0,33.8,251.0,679.0,0.0,0.0,1.0,1.0,0.0
6882,2013.0,1.0,33.8,252.0,679.0,0.0,0.0,1.0,1.0,0.0
6883,2013.0,1.0,33.8,253.0,679.0,0.0,0.0,1.0,1.0,0.0
6884,2013.0,1.0,33.8,254.0,679.0,0.0,0.0,1.0,1.0,0.0
6885,2013.0,1.0,33.8,255.0,679.0,0.0,0.0,1.0,1.0,0.0
6886,2013.0,1.0,33.8,256.0,679.0,0.0,0.0,1.0,1.0,0.0
6887,2013.0,1.0,33.8,257.0,679.0,0.0,0.0,1.0,1.0,0.0
6888,2013.0,1.0,33.8,258.0,679.0,0.0,0.0,1.0,1.0,0.0
6889,2013.0,1.0,33.8,259.0,679.0,0.0,0.0,1.0,1.0,0.0
6890,2013.0,1.0,33.8,260.0,679.0,0.0,0.0,1.0,1.0,0.0
6891,2013.0,1.0,33.8,261.0,679.0,0.0,0.0,1.0,1.0,0.0
6892,2013.0,1.0,33.8,262.0,679.0,0.0,0.0,1.0,1.0,0.0
6893,2013.0,1.0,33.8,263.0,679.0,0.0,0.0,1.0,1.0,0.0
6894,2013.0,1.0,33.8,264.0,679.0,0.0,0.0,1.0,1.0,0.0
6895,2013.0,1.0,33.8,265.0,679.0,0.0,0.0,1.0,1.0,0.0
6896,2013.0,1.0,33.8,266.0,679.0,0.0,0.0,1.0,1.0,0.0
6897,2013.0,1.0,33.8,267.0,679.0,0.0,0.0,1.0,1.0,0.0
6898,2013.0,1.0,33.8,268.0,679.0,0.0,0.0,1.0,1.0,0.0
6899,2013.0,1.0,33.8,269.0,679.0,0.0,0.0,1.0,1.0,0.0
6900,2013.0,1.0,33.8,270.0,679.0,0.0,0.0,1.0,1.0,0.0
6901,2013.0,1.0,33.8,271.0,679.0,0.0,0.0,1.0,1.0,0.0
6902,2013.0,1.0,33.8,272.0,679.0,0.0,0.0,1.0,1.0,0.0
6903,2013.0,1.0,33.8,273.0,679.0,0.0,0.0,1.0,1.0,0.0
6904,2013.0,1.0,33.8,274.0,679.0,0.0,0.0,1.0,1.0,0.0
6905,2013.0,1.0,33.8,275.0,679.0,0.0,0.0,1.0,1.0,0.0
6906,2013.0,1.0,33.8,276.0,679.0,0.0,0.0,1.0,1.0,0.0
6907,2013.0,1.0,33.8,277.0,679.0,0.0,0.0,1.0,1.0,0.0
6908,2013.0,1.0,33.8,278.0,679.0,0.0,0.0,1.0,1.0,0.0
6909,2013.0,1.0,33.8,279.0,679.0,0.0,0.0,1.0,1.0,0.0
6910,2013.0,1.0,33.8,280.0,679.0,0.0,0.0,1.0,1.0,0.0
6911,2013.0,1.0,33.8,281.0,679.0,0.0,0.0,1.0,1.0,0.0
6912,2013.0,1.0,33.8,282.0,679.0,0.0,0.0,1.0,1.0,0.0
6913,2013.0,1.0,33.8,283.0,679.0,0.0,0.0,1.0,1.0,0.0
6914,2013.0,1.0,33.8,284.0,679.0,0.0,0.0,1.0,1.0,0.0
6915,2013.0,1.0,33.8,285.0,679.0,0.0,0.0,1.0,1.0,0.0
6916,2013.0,1.0,33.8,286.0,679.0,0.0,0.0,1.0,1.0,0.0
6917,2013.0,1.0,33.8,287.0,679.0,0.0,0.0,1.0,1.0,0.0
6918,2013.0,1.0,33.8,288.0,679.0,0.0,0.0,1.0,1.0,0.0
6919,2013.0,1.0,33.8,289.0,679.0,0.0,0.0,1.0,1.0,0.0
6920,2013.0,1.0,33.8,290.0,679.0,0.0,0.0,1.0,1.0,0.0
6921,2013.0,1.0,33.8,291.0,679.0,0.0,0.0,1.0,1.0,0.0
6922,2013.0,1.0,33.8,292.0,679.0,0.0,0.0,1.0,1.0,0.0
6923,2013.0,1.0,33.8,293.0,679.0,0.0,0.0,1.0,1.0,0.0
6924,2013.0,1.0,33.8,294.0,679.0,0.0,0.0,1.0,1.0,0.0
6925,2013.0,1.0,33.8,295.0,679.0,0.0,0.0,1.0,1.0,0.0
6926,2013.0,1.0,33.8,296.0,679.0,0.0,0.0,1.0,1.0,0.0
6927,2013.0,1.0,33.8,297.0,679.0,0.0,0.0,1.0,1.0,0.0
6928,2013.0,1.0,33.8,298.0,679.0,0.0,0.0,1.0,1.0,0.0
6929,2013.0,1.0,33.8,299.0,679.0,0.0,0.0,1.0,1.0,0.0
6930,2013.0,1.0,33.8,300.0,679.0,0.0,0.0,1.0,1.0,0.0
6931,2013.0,1.0,33.8,301.0,679.0,0.0,0.0,1.0,1.0,0.0
6932,2013.0,1.0,33.8,302.0,679.0,0.0,0.0,1.0,1.0,0.0
6933,2013.0,1.0,33.8,303.0,679.0,0.0,0.0,1.0,1.0,0.0
6934,2013.0,1.0,33.8,304.0,679.0,0.0,0.0,1.0,1.0,0.0
6935,2013.0,1.0,33.8,305.0,679.0,0.0,0.0,1.0,1.0,0.0
6936,2013.0,1.0,33.8,306.0,679.0,0.0,0.0,1.0,1.0,0.0
6937,2013.0,1.0,33.8,307.0,679.0,0.0,0.0,1.0,1.0,0.0
6938,2013.0,1.0,33.8,308.0,679.0,0.0,0.0,1.0,1.0,0.0
6939,2013.0,1.0,33.8,309.0,679.0,0.0,0.0,1.0,1.0,0.0
6940,2013.0,1.0,33.8,310.0,679.0,0.0,0.0,1.0,1.0,0.0
6941,2013.0,1.0,33.8,311.0,679.0,0.0,0.0,1.0,1.0,0.0
6942,2013.0,1.0,33.8,312.0,679.0,0.0,0.0,1.0,1.0,0.0
6943,2013.0,1.0,33.8,313.0,679.0,0.0,0.0,1.0,1.0,0.0
6944,2013.0,1.0,33.8,314.0,679.0,0.0,0.0,1.0,1.0,0.0
6945,2013.0,1.0,33.8,315.0,679.0,0.0,0.0,1.0,1.0,0.0
6946,2013.0,1.0,33.8,316.0,679.0,0.0,0.0,1.0,1.0,0.0
6947,2013.0,1.0,33.8,317.0,679.0,0.0,0.0,1.0,1.0,0.0
6948,2013.0,1.0,33.8,318.0,679.0,0.0,0.0,1.0,1.0,0.0
6949,2013.0,1.0,33.8,319.0,679.0,0.0,0.0,1.0,1.0,0.0
6950,2013.0,1.0,33.8,320.0,679.0,0.0,0.0,1.0,1.0,0.0
6951,2013.0,1.0,33.8,321.0,679.0,0.0,0.0,1.0,1.0,0.0
6952,2013.0,1.0,33.8,322.0,679.0,0.0,0.0,1.0,1.0,0.0
6953,2013.0,1.0,33.8,323.0,679.0,0.0,0.0,1.0,1.0,0.0
6954,2013.0,1.0,33.8,324.0,679.0,0.0,0.0,1.0,1.0,0.0
6955,2013.0,1.0,33.8,325.0,679.0,0.0,0.0,1.0,1.0,0.0
6956,2013.0,1.0,33.8,326.0,679.0,0.0,0.0,1.0,1.0,0.0
6957,2013.0,1.0,33.8,327.0,679.0,0.0,0.0,1.0,1.0,0.0
6958,2013.0,1.0,33.8,328.0,679.0,0.0,0.0,1.0,1.0,0.0
6959,2013.0,1.0,33.8,329.0,679.0,0.0,0.0,1.0,1.0,0.0
6960,2013.0,1.0,33.8,330.0,679.0,0.0,0.0,1.0,1.0,0.0
6961,2013.0,1.0,33.8,331.0,679.0,0.0,0.0,1.0,1.0,0.0
6962,2013.0,1.0,33.8,332.0,679.0,0.0,0.0,1.0,1.0,0.0
6963,2013.0,1.0,33.8,333.0,679.0,0.0,0.0,1.0,1.0,0.0
6964,2013.0,1.0,33.8,334.0,679.0,0.0,0.0,1.0,1.0,0.0
6965,2013.0,1.0,33.8,335.0,679.0,0.0,0.0,1.0,1.0,0.0
6966,2013.0,1.0,33.8,336.0,679.0,0.0,0.0,1.0,1.0,0.0
6967,2013.0,1.0,33.8,337.0,679.0,0.0,0.0,1.0,1.0,0.0
6968,2013.0,1.0,33.8,338.0,679.0,0.0,0.0,1.0,1.0,0.0
6969,2013.0,1.0,33.8,339.0,679.0,0.0,0.0,1.0,1.0,0.0
6970,2013.0,1.0,33.8,340.0,679.0,0.0,0.0,1.0,1.0,0.0
6971,2013.0,1.0,33.8,341.0,679.0,0.0,0.0,1.0,1.0,0.0
6972,2013.0,1.0,33.8,342.0,679.0,0.0,0.0,1.0,1.0,0.0
6973,2013.0,1.0,33.8,343.0,679.0,0.0,0.0,1.0,1.0,0.0
6974,2013.0,1.0,33.8,344.0,679.0,0.0,0.0,1.0,1.0,0.0
6975,2013.0,1.0,33.8,345.0,679.0,0.0,0.0,1.0,1.0,0.0
6976,2013.0,1.0,33.8,346.0,679.0,0.0,0.0,1.0,1.0,0.0
6977,2013.0,1.0,33.8,347.0,679.0,0.0,0.0,1.0,1.0,0.0
6978,2013.0,1.0,33.8,348.0,679.0,0.0,0.0,1.0,1.0,0.0
6979,2013.0,1.0,33.8,349.0,679.0,0.0,0.0,1.0,1.0,0.0
6980,2013.0,1.0,33.8,350.0,679.0,0.0,0.0,1.0,1.0,0.0
6981,2013.0,1.0,33.8,351.0,679.0,0.0,0.0,1.0,1.0,0.0
6982,2013.0,1.0,33.8,352.0,679.0,0.0,0.0,1.0,1.0,0.0
6983,2013.0,1.0,33.8,353.0,679.0,0.0,0.0,1.0,1.0,0.0
6984,2013.0,1.0,33.8,354.0,679.0,0.0,0.0,1.0,1.0,0.0
6985,2013.0,1.0,33.8,355.0,679.0,0.0,0.0,1.0,1.0,0.0
6986,2013.0,1.0,33.8,356.0,679.0,0.0,0.0,1.0,1.0,0.0
6987,2013.0,1.0,33.8,357.0,679.0,0.0,0.0,1.0,1.0,0.0
6988,2013.0,1.0,33.8,358.0,679.0,0.0,0.0,1.0,1.0,0.0
6989,2013.0,1.0,33.8,359.0,679.0,0.0,0.0,1.0,1.0,0.0
6990,2013.0,1.0,33.8,360.0,679.0,0.0,0.0,1.0,1.0,0.0
6991,2013.0,1.0,33.8,361.0,679.0,0.0,0.0,1.0,1.0,0.0
6992,2013.0,1.0,33.8,362.0,679.0,0.0,0.0,1.0,1.0,0.0
6993,2013.0,1.0,33.8,363.0,679.0,0.0,0.0,1.0,1.0,0.0
6994,2013.0,1.0,33.8,364.0,679.0,0.0,0.0,1.0,1.0,0.0
6995,2013.0,1.0,33.8,365.0,679.0,0.0,0.0,1.0,1.0,0.0
6996,2013.0,1.0,33.8,366.0,679.0,0.0,0.0,1.0,1.0,0.0
6997,2013.0,1.0,33.8,367.0,679.0,0.0,0.0,1.0,1.0,0.0
6998,2013.0,1.0,33.8,368.0,679.0,0.0,0.0,1.0,1.0,0.0
6999,2013.0,1.0,33.8,369.0,679.0,0.0,0.0,1.0,1.0,0.0
7000,2013.0,1.0,33.8,370.0,679.0,0.0,0.0,1.0,1.0,0.0
7001,2013.0,1.0,33.8,371.0,679.0,0.0,0.0,1.0,1.0,0.0
7002,2013.0,1.0,33.8,372.0,679.0,0.0,0.0,1.0,1.0,0.0
7003,2013.0,1.0,33.8,373.0,679.0,0.0,0.0,1.0,1.0,0.0
7004,2013.0,1.0,33.8,374.0,679.0,0.0,0.0,1.0,1.0,0.0
7005,2013.0,1.0,33.8,375.0,679.0,0.0,0.0,1.0,1.0,0.0
7006,2013.0,1.0,33.8,376.0,679.0,0.0,0.0,1.0,1.0,0.0
7007,2013.0,1.0,33.8,377.0,679.0,0.0,0.0,1.0,1.0,0.0
7008,2013.0,1.0,33.8,378.0,679.0,0.0,0.0,1.0,1.0,0.0
7009,2013.0,1.0,33.8,379.0,679.0,0.0,0.0,1.0,1.0,0.0
7010,2013.0,1.0,33.8,380.0,679.0,0.0,0.0,1.0,1.0,0.0
7011,2013.0,1.0,33.8,381.0,679.0,0.0,0.0,1.0,1.0,0.0
7012,2013.0,1.0,33.8,382.0,679.0,0.0,0.0,1.0,1.0,0.0
7013,2013.0,1.0,33.8,383.0,679.0,0.0,0.0,1.0,1.0,0.0
7014,2013.0,1.0,33.8,384.0,679.0,0.0,0.0,1.0,1.0,0.0
7015,2013.0,1.0,33.8,385.0,679.0,0.0,0.0,1.0,1.0,0.0
7016,2013.0,1.0,33.8,386.0,679.0,0.0,0.0,1.0,1.0,0.0
7017,2013.0,1.0,33.8,387.0,679.0,0.0,0.0,1.0,1.0,0.0
7018,2013.0,1.0,33.8,388.0,679.0,0.0,0.0,1.0,1.0,0.0
7019,2013.0,1.0,33.8,389.0,679.0,0.0,0.0,1.0,1.0,0.0
7020,2013.0,1.0,33.8,390.0,679.0,0.0,0.0,1.0,1.0,0.0
7021,2013.0,1.0,33.8,391.0,679.0,0.0,0.0,1.0,1.0,0.0
7022,2013.0,1.0,33.8,392.0,679.0,0.0,0.0,1.0,1.0,0.0
7023,2013.0,1.0,33.8,393.0,679.0,0.0,0.0,1.0,1.0,0.0
7024,2013.0,1.0,33.8,394.0,679.0,0.0,0.0,1.0,1.0,0.0
7025,2013.0,1.0,33.8,395.0,679.0,0.0,0.0,1.0,1.0,0.0
7026,2013.0,1.0,33.8,396.0,679.0,0.0,0.0,1.0,1.0,0.0
7027,2013.0,1.0,33.8,397.0,679.0,0.0,0.0,1.0,1.0,0.0
7028,2013.0,1.0,33.8,398.0,679.0,0.0,0.0,1.0,1.0,0.0
7029,2013.0,1.0,33.8,399.0,679.0,0.0,0.0,1.0,1.0,0.0
7030,2013.0,1.0,33.8,400.0,679.0,0.0,0.0,1.0,1.0,0.0
7031,2013.0,1.0,33.8,401.0,679.0,0.0,0.0,1.0,1.0,0.0
7032,2013.0,1.0,33.8,402.0,679.0,0.0,0.0,1.0,1.0,0.0
7033,2013.0,1.0,33.8,403.0,679.0,0.0,0.0,1.0,1.0,0.0
7034,2013.0,1.0,33.8,404.0,679.0,0.0,0.0,1.0,1.0,0.0
7035,2013.0,1.0,33.8,405.0,679.0,0.0,0.0,1.0,1.0,0.0
7036,2013.0,1.0,33.8,406.0,679.0,0.0,0.0,1.0,1.0,0.0
7037,2013.0,1.0,33.8,407.0,679.0,0.0,0.0,1.0,1.0,0.0
7038,2013.0,1.0,33.8,408.0,679.0,0.0,0.0,1.0,1.0,0.0
7039,2013.0,1.0,33.8,409.0,679.0,0.0,0.0,1.0,1.0,0.0
7040,2013.0,1.0,33.8,410.0,679.0,0.0,0.0,1.0,1.0,0.0
7041,2013.0,1.0,33.8,411.0,679.0,0.0,0.0,1.0,1.0,0.0
7042,2013.0,1.0,33.8,412.0,679.0,0.0,0.0,1.0,1.0,0.0
7043,2013.0,1.0,33.8,413.0,679.0,0.0,0.0,1.0,1.0,0.0
7044,2013.0,1.0,33.8,414.0,679.0,0.0,0.0,1.0,1.0,0.0
7045,2013.0,1.0,33.8,415.0,679.0,0.0,0.0,1.0,1.0,0.0
7046,2013.0,1.0,33.8,416.0,679.0,0.0,0.0,1.0,1.0,0.0
7047,2013.0,1.0,33.8,417.0,679.0,0.0,0.0,1.0,1.0,0.0
7048,2013.0,1.0,33.8,418.0,679.0,0.0,0.0,1.0,1.0,0.0
7049,2013.0,1.0,33.8,419.0,679.0,0.0,0.0,1.0,1.0,0.0
7050,2013.0,1.0,33.8,420.0,679.0,0.0,0.0,1.0,1.0,0.0
7051,2013.0,1.0,33.8,421.0,679.0,0.0,0.0,1.0,1.0,0.0
7052,2013.0,1.0,33.8,422.0,679.0,0.0,0.0,1.0,1.0,0.0
7053,2013.0,1.0,33.8,423.0,679.0,0.0,0.0,1.0,1.0,0.0
7054,2013.0,1.0,33.8,424.0,679.0,0.0,0.0,1.0,1.0,0.0
7055,2013.0,1.0,33.8,425.0,679.0,0.0,0.0,1.0,1.0,0.0
7056,2013.0,1.0,33.8,426.0,679.0,0.0,0.0,1.0,1.0,0.0
7057,2013.0,1.0,33.8,427.0,679.0,0.0,0.0,1.0,1.0,0.0
7058,2013.0,1.0,33.8,428.0,679.0,0.0,0.0,1.0,1.0,0.0
7059,2013.0,1.0,33.8,429.0,679.0,0.0,0.0,1.0,1.0,0.0
7060,2013.0,1.0,33.8,430.0,679.0,0.0,0.0,1.0,1.0,0.0
7061,2013.0,1.0,33.8,431.0,679.0,0.0,0.0,1.0,1.0,0.0
7062,2013.0,1.0,33.8,432.0,679.0,0.0,0.0,1.0,1.0,0.0
7063,2013.0,1.0,33.8,433.0,679.0,0.0,0.0,1.0,1.0,0.0
7064,2013.0,1.0,33.8,434.0,679.0,0.0,0.0,1.0,1.0,0.0
7065,2013.0,1.0,33.8,435.0,679.0,0.0,0.0,1.0,1.0,0.0
7066,2013.0,1.0,33.8,436.0,679.0,0.0,0.0,1.0,1.0,0.0
7067,2013.0,1.0,33.8,437.0,679.0,0.0,0.0,1.0,1.0,0.0
7068,2013.0,1.0,33.8,438.0,679.0,0.0,0.0,1.0,1.0,0.0
7069,2013.0,1.0,33.8,439.0,679.0,0.0,0.0,1.0,1.0,0.0
7070,2013.0,1.0,33.8,440.0,679.0,0.0,0.0,1.0,1.0,0.0
7071,2013.0,1.0,33.8,441.0,679.0,0.0,0.0,1.0,1.0,0.0
7072,2013.0,1.0,33.8,442.0,679.0,0.0,0.0,1.0,1.0,0.0
7073,2013.0,1.0,33.8,443.0,679.0,0.0,0.0,1.0,1.0,0.0
7074,2013.0,1.0,33.8,444.0,679.0,0.0,0.0,1.0,1.0,0.0
7075,2013.0,1.0,33.8,445.0,679.0,0.0,0.0,1.0,1.0,0.0
7076,2013.0,1.0,33.8,446.0,679.0,0.0,0.0,1.0,1.0,0.0
7077,2013.0,1.0,33.8,447.0,679.0,0.0,0.0,1.0,1.0,0.0
7078,2013.0,1.0,33.8,448.0,679.0,0.0,0.0,1.0,1.0,0.0
7079,2013.0,1.0,33.8,449.0,679.0,0.0,0.0,1.0,1.0,0.0
7080,2013.0,1.0,33.8,450.0,679.0,0.0,0.0,1.0,1.0,0.0
7081,2013.0,1.0,33.8,451.0,679.0,0.0,0.0,1.0,1.0,0.0
7082,2013.0,1.0,33.8,452.0,679.0,0.0,0.0,1.0,1.0,0.0
7083,2013.0,1.0,33.8,453.0,679.0,0.0,0.0,1.0,1.0,0.0
7084,2013.0,1.0,33.8,454.0,679.0,0.0,0.0,1.0,1.0,0.0
7085,2013.0,1.0,33.8,455.0,679.0,0.0,0.0,1.0,1.0,0.0
7086,2013.0,1.0,33.8,456.0,679.0,0.0,0.0,1.0,1.0,0.0
7087,2013.0,1.0,33.8,457.0,679.0,0.0,0.0,1.0,1.0,0.0
7088,2013.0,1.0,33.8,458.0,679.0,0.0,0.0,1.0,1.0,0.0
7089,2013.0,1.0,33.8,459.0,679.0,0.0,0.0,1.0,1.0,0.0
7090,2013.0,1.0,33.8,460.0,679.0,0.0,0.0,1.0,1.0,0.0
7091,2013.0,1.0,33.8,461.0,679.0,0.0,0.0,1.0,1.0,0.0
7092,2013.0,1.0,33.8,462.0,679.0,0.0,0.0,1.0,1.0,0.0
7093,2013.0,1.0,33.8,463.0,679.0,0.0,0.0,1.0,1.0,0.0
7094,2013.0,1.0,33.8,464.0,679.0,0.0,0.0,1.0,1.0,0.0
7095,2013.0,1.0,33.8,465.0,679.0,0.0,0.0,1.0,1.0,0.0
7096,2013.0,1.0,33.8,466.0,679.0,0.0,0.0,1.0,1.0,0.0
7097,2013.0,1.0,33.8,467.0,679.0,0.0,0.0,1.0,1.0,0.0
7098,2013.0,1.0,33.8,468.0,679.0,0.0,0.0,1.0,1.0,0.0
7099,2013.0,1.0,33.8,469.0,679.0,0.0,0.0,1.0,1.0,0.0
7100,2013.0,1.0,33.8,470.0,679.0,0.0,0.0,1.0,1.0,0.0
7101,2013.0,1.0,33.8,471.0,679.0,0.0,0.0,1.0,1.0,0.0
7102,2013.0,1.0,33.8,472.0,679.0,0.0,0.0,1.0,1.0,0.0
7103,2013.0,1.0,33.8,473.0,679.0,0.0,0.0,1.0,1.0,0.0
7104,2013.0,1.0,33.8,474.0,679.0,0.0,0.0,1.0,1.0,0.0
7105,2013.0,1.0,33.8,475.0,679.0,0.0,0.0,1.0,1.0,0.0
7106,2013.0,1.0,33.8,476.0,679.0,0.0,0.0,1.0,1.0,0.0
7107,2013.0,1.0,33.8,477.0,679.0,0.0,0.0,1.0,1.0,0.0
7108,2013.0,1.0,33.8,478.0,679.0,0.0,0.0,1.0,1.0,0.0
7109,2013.0,1.0,33.8,479.0,679.0,0.0,0.0,1.0,1.0,0.0
7110,2013.0,1.0,33.8,480.0,679.0,0.0,0.0,1.0,1.0,0.0
7111,2013.0,1.0,33.8,481.0,679.0,0.0,0.0,1.0,1.0,0.0
7112,2013.0,1.0,33.8,482.0,679.0,0.0,0.0,1.0,1.0,0.0
7113,2013.0,1.0,33.8,483.0,679.0,0.0,0.0,1.0,1.0,0.0
7114,2013.0,1.0,33.8,484.0,679.0,0.0,0.0,1.0,1.0,0.0
7115,2013.0,1.0,33.8,485.0,679.0,0.0,0.0,1.0,1.0,0.0
7116,2013.0,1.0,33.8,486.0,679.0,0.0,0.0,1.0,1.0,0.0
7117,2013.0,1.0,33.8,487.0,679.0,0.0,0.0,1.0,1.0,0.0
7118,2013.0,1.0,33.8,488.0,679.0,0.0,0.0,1.0,1.0,0.0
7119,2013.0,1.0,33.8,489.0,679.0,0.0,0.0,1.0,1.0,0.0
